City,Price,Beds,Baths,Size,Address,Acres,Description,Agent,Latitude,Longitude,Source
Holly-springs,"$450,000",3,Look,"1,564","105 Westcott Ct, Holly Springs, NC 27540",0.28,"Look no further for a home that has it all, because this updated and completely refreshed 3BR/2 bathroom ranch in a cul-de-sac located less than a mile from the heart of downtown Holly Springs is now available! Delight in the abundance of natural light that makes its way throughout the open and",Greg Peterson Choice Residential Real Estate,35.64766161677719,-78.84203626976128,Nominatim
Holly-springs,"$499,000",4,4,"3,084","120 Westcott Ct, Holly Springs, NC 27540",N/A,"This inviting home is ready for its new owners and priced to sell in its current condition. While it could benefit from some fresh paint and new carpet, it boasts a wealth of updates and modern features. All light fixtures, door knobs, and hinges have been recently updated. Beautiful tile flooring","Maria Spine Spine Properties, LLC",35.647828462591015,-78.84211125021979,Nominatim
Holly-springs,$2500,4,2.5,"2,417","212 Trevor Ridge Dr, Holly Springs, NC 27540",N/A,"***Seller offers $2500 towards closing cost for closing in October (2024).This home features fresh paint throughout, along with new carpet and luxury vinyl plank (LVP) flooring. The kitchen has been updated with new granite countertops and a modern sink. The foyer showcases beautiful","Jagdeep Brar AJRJ Properties, LLC",35.6383567755102,-78.87198430612244,Nominatim
Holly-springs,"$449,500",3,2.5,"2,126","5745 Spence Farm Rd, Holly Springs, NC 27540",0.7,"Come see this lovely home with no HOA! Lots of hardwoods, kitchen has tons of cabinets for storage and island for extra working space when cooking and entertaining. Formal dining room for family at the holidays and large breakfast area for enjoying your morning coffee. Cathedral ceiling in master",Rhonda Kosor Mark Spain Real Estate,35.6079876,-78.8396327,Google
Holly-springs,"$459,900",3,2.5,"1,708","205 Hickory Glen Ln, Holly Springs, NC 27540",0.29,"Located in one of Holly Springs most desirable pool, tennis, and playground communities is this spacious Cape Cod. The front porch that spans the whole front of the house welcomes you across the manicured front yard and into the open, airy entry with warm hardwood floors throughout the majority of",Erica Anderson Team Anderson Realty,35.63494933389945,-78.8613928126054,Nominatim
Holly-springs,"$550,000",Back,2.5,"3,167","5008 Sunset Lake Rd, Apex, NC 27539",1,"Back on Market due to no fault to property or seller. AMAZING LOCATION, custom brick ranch sprawling over almost 3200 sqft, 3 large bedrooms/2.5 baths, huge bonus room, sunroom with jacuzzi, deck, with an additional back lot housing a detached oversized garage, and totaling to a full 1 acre.",Elena Stoyanova Engel & Volkers Raleigh,35.6804484,-78.8276201,Nominatim
Holly-springs,"$375,000",Priced,2,"1,297","305 Stargate Rd, Holly Springs, NC 27540",0.32,"Priced to sell! Charming ranch home in walking distance to downtown Holly Springs! Step into an open floor plan with vaulted ceilings and a fireplace in the LR and 2 large bedrooms up front. At the other end of the home, the large primary also features a vaulted ceiling as well as double vanities","Jan Mitchell Triangle Pros Realty, LLC",35.64998942590668,-78.82199044397152,Nominatim
Holly-springs,"$360,000",New,2,"1,294","429 Arbor Creek Dr, Holly Springs, NC 27540",N/A,"New Roof August 2024! New Paint and Carpet! Great Ranch home in Arbor Creek neighborhood. This 3 bedroom 2 full bath home also has a family room, open kitchen with breakfast nook, 1 car garage, rocking chair front porch, spacious back deck and yard. Neighborhood boast pool with swim team,",Tara Hargrove Mark Spain Real Estate,35.676177,-78.827651,Nominatim
Holly-springs,"$165,663",N/A,N/A,N/A,"415 Prince Dr, Holly Springs, NC 27540",3.32,"This prime 3.32-acre vacant land in Holly Springs offers a fantastic opportunity for development. Situated in a well-established city area, the property is fully equipped with all essential utilities including city water, city sewer, electricity, and telephone connections. The level terrain is",Mallika Jayasundera JPAR Carolina Living,35.64599887754071,-78.8171903147992,Nominatim
Holly-springs,"$350,000",N/A,N/A,N/A,"1539 N Main St, Holly Springs, NC 27540",0.5,"Welcome to an exceptional opportunity to own half an acre of prime land nestled in the heart of Holly Springs. This generously sized plot is ideally situated just minutes away from the heart of Holly Springs, providing easy access to various amenities; shopping centers, restaurants, schools, parks,",Sherine Moghazi Keller Williams Preferred Realty,35.67303692063839,-78.83387348566487,Nominatim
Holly-springs,"$398,900",Come,2,"1,606","408 Cottonwood Ln, Holly Springs, NC 27540",0.27,"Come see this charming RANCH home in a prime location. Quiet street on CUL-DE-SAC. Walk or bike ride to downtown Holly Springs, Public Library and Holly Springs Towne Center for shopping & dining plus easy commutes from 55/540. One level living with 3 bedrooms and 2 full baths. Interior walls",Colleen Blondell EXP Realty LLC,35.64749977099446,-78.83941972972428,Nominatim
Holly-springs,"$545,000",3,2.5,"2,970","308 Steedmont Dr, Holly Springs, NC 27540",N/A,"Charming Former Model Home Near Downtown Holly Springs!This stunning former model home offers a perfect blend of style, comfort, and convenience, ideally located just minutes from downtown Holly Springs. The school bus for Holly Springs ES picks up just outside the house! With 3 spacious",Elizabeth Guertin Thomas Guertin Real Estate Inc,35.66682412028329,-78.83186248577874,Nominatim
Holly-springs,"$529,000",Largest,2.5,"3,111","433 Texanna Way, Holly Springs, NC 27540",N/A,"Largest property for sale in the heart of Braxton Village, this spacious 4-bedroom, 2.5 bathroom home offers an ideal blend of comfort and convenience. Perfect for anyone needing extra space, the generously sized bedrooms provide ample room for relaxation or productivity. The open-concept living",Evelyn Maldonado-Patt Choice Residential Real Estate,35.63370401020408,-78.87441132653062,Nominatim
Holly-springs,"$395,000",One,2,"1,273","1004 Starkland Way, Holly Springs, NC 27540",0.3,"One Story Home with 3 Bedrooms. Vaulted spacious Family with Electric Fireplace. Cathedral ceiling in master bedroom/w walking closet, bay window in dining area. New Exterior Paint.",Young Kim Young Kim Realty,35.66089294488835,-78.8392797462111,Nominatim
Holly-springs,"$350,000",3,1,"1,351","321 Blalock St, Holly Springs, NC 27540",0.42,"Welcome to Holly Springs! This home is perfectly located in the the wonderful town of Holly Springs. This home is situated on a corner lot, measuring .42 acres. Great home for renovations or start from scratch and build in this fast growing town! Land is hard to find... So don't wait!!",Brenna Booker-Rouse Transition Realty Group,35.655953087639524,-78.8377375783872,Nominatim
Holly-springs,"$348,900",Welcome,2,"1,680","134 Patstown Rd, Holly Springs, NC 27540",2.64,"Welcome to 134 Patstown Rd, Holly Springs! This updated 3-bedroom, 2-bathroom home sits on 2.6 acres, offering privacy and potential for expansion. The home features new flooring throughout, a modern kitchen with updated cabinets, countertops, and new stainless steel appliances. Both bathrooms have","Angela Thomas Grow Local Realty, LLC",35.55502329999999,-78.88897519999999,Google
Holly-springs,"$212,264",N/A,N/A,N/A,"108 Eden Glen Dr, Holly Springs, NC 27540",1.06,"Private lot available in popular Wescott Community! Nestled on a private cul-de-sac, this vacant lot offers a tranquil retreat surrounded by mature trees. Ready for your personal touch, it invites you to bring your own builder and create a personal residence tailored to your vision. Embrace the",mary kromenhoek Howard Perry & Walston Realtor,35.656993365692486,-78.78508446192735,Nominatim
Holly-springs,"$400,000",4,2.5,"1,803","305 Jasper Point Dr, Holly Springs, NC 27540",N/A,"Nestled in a cozy neighborhood, this charming two-story home sits gracefully at the end of the lot, offering both privacy and a sense of spaciousness. As you approach, a quaint front porch welcomes you, beckoning you to relax and enjoy the serene surroundings. Stepping inside, you're greeted by a",Casey Styers EXP Realty LLC,35.63367430612245,-78.84162251020409,Nominatim
Holly-springs,"$602,041",N/A,N/A,N/A,"0 Holly Springs Rd Unit 10006160, Holly Springs, NC 27540",0.49,"LOCATION, LOCATION, LOCATION. This convenient piece of land is at Holly Springs RD and close to Sunset Rd. RESIDENCIAL. ALMOST A 1/2 Acrea, city water, and city sewer.Ready to build your house, NO HOA",Marta Parilli Howard Perry & Walston Realtor,35.669463,-78.7970304,Google
Holly-springs,"$602,041",N/A,N/A,N/A,"0 Holly Springs, Holly Springs, NC 27540",0.49,"LOCATION, LOCATION, LOCATION. Convenient piece of land, currently zoning SR, Look document the opcion that you have under SR. but could be rezoned to commercial. Currently the two neighbors reached an agreement on an easement for entry to the land. Zoning is SR: Family care home, child care",Marta Parilli Howard Perry & Walston Realtors HS,35.639508,-78.83535499999999,Google
Holly-springs,"$390,000",N/A,N/A,N/A,"4721 Edwards Dr, Holly Springs, NC 27539",3.44,"Two contiguous parcels totaling 3.97+/- acres are available on Sunset Lake Road and Edwards Drive in Holly Springs. Parcels to be sold together for $390,000. Zoned rural residential (RR), the Town's Mixed Residential (MR) Neighborhood Future Land Use designation (see Town's Comprehensive Plan)",Jeff Hunter Julie Wright Realty Group LLC,35.676794403031074,-78.80656163626352,Nominatim
Holly-springs,"$390,000",N/A,N/A,N/A,"4724 Sunset Lake Rd, Apex, NC 27539",0.53,"Two contiguous parcels totaling 3.97+/- acres are available on Sunset Lake Road and Edwards Drive in Holly Springs. Parcels to be sold together for $390,000. Zoned rural residential (RR), the Town's Mixed Residential (MR) Neighborhood Future Land Use designation (see Town's Comprehensive Plan)",Jeff Hunter Julie Wright Realty Group LLC,35.6804484,-78.8276201,Nominatim
Holly-springs,"$511,364",N/A,N/A,N/A,"4900 Sunset Lake Rd, Apex, NC 27539",0.88,This is a .88-acre land tract on Sunset Lake Road just north of the intersection of I-540 as shown on the Northeast Gateway maps.,John Hawkins Fonville Morisey/Stonehenge Sa,35.6804484,-78.8276201,Nominatim
Holly-springs,"$430,000",4,2.5,"1,755","309 Ridge Lake Dr, Apex, NC 27539",N/A,"Hard to Find Under $430,000 Single Family Home in Apex! This Beautiful 4 Bedroom / 2 .5 Bath / 2 Car Garage Home is located in Sunset Hills Pool Community! Perfectly located close to major highways and shopping. New carpeting throughout, New Luxury Vinyl Planking flooring in upstairs baths,",Terry McDonald Flat Fee Realty LLC,35.68212562354456,-78.8293548195157,Nominatim
Knightdale,"$440,000",5,2.5,"2,834","603 Calavaras Ln, Knightdale, NC 27545",N/A,''Welcome to your dream home!'' Seller wants to sell the property As-Is. Move-in Ready 2-story home located in cul-de-sac is everything you need! Comfort & cozy family room is spacious with a fireplace and hardwood flooring. Separate dining room can be used as office or flex room for added Millicent Williams Howard Perry & Walston Realtor,(984) 368-4268,35.78842759653304,-78.50171067002528,Nominatim
Knightdale,"$475,000",Welcome,2.5,"2,967","1215 Brook Bluff Rd, Knightdale, NC 27545",N/A,"Welcome home. Your two-story living begins now. Sellers have worked hard to present a move in ready home, and it shows. All new paint, carpet and upgraded kitchen flooring. Home has just been professionally deep cleaned. The main floor offers a bedroom and full bathroom. Second floor has the","Mary Simpson Real Broker, LLC",35.7639271966848,-78.5263786398833,Nominatim
Knightdale,"$525,000",Discover,3,"1,832","5008 Rolesville Rd, Knightdale, NC 27545",3.4,"Discover a lucrative opportunity in Knightdale with this 3-bedroom, 3-bath ranch home set on a generous 3.4-acre lot in a PRIME location, ideal for both homeowners and savvy investors! The spacious layout is perfect for family living or rental potential, while the 1200 sq ft MASSIVE wired workshop",Hollie Lupton Howard Perry & Walston Realtor,35.8120256,-78.4272185,Google
Knightdale,"$445,000",3,2,"2,570","2216 Marks Creek Rd, Knightdale, NC 27545",1.47,"This all-brick ranch home with double-hung windows throughout is situated on nearly 1.5 acres of serene landscape. With ample living space, this home features a layout that invites you to envision its full potential.In addition to a living room, you will discover a large den/family room",Vivian McDuffie KW Realty Platinum,35.7966452,-78.4538261,Google
Knightdale,"$485,000",Welcome,3,"2,590","5413 Weathered Rock Ct, Knightdale, NC 27545",0.31,"Welcome to this beautiful four-bedroom home located in one of the most popular neighborhoods in Knightdale. This property boasts a spacious kitchen complete with a stylish bar, sunroom, family room, dining room and a loft perfect for relaxing and game watching. The home also features a three-car",joe Norwood Mark Spain Real Estate,35.7397481,-78.46320109999999,Google
